selection_id,blind_run_id,study_group,domain,task_id,task_sha256,selection_rank,family,difficulty_bin,interaction_mode,artifact_filename,source_commit,agent_model,simulation_id,trial,seed,native_reward
validity-411,tau3-blind-fa2e82267a74c4ad,core,telecom,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_both_permissions|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],e053e77be68deb1ae429710af5064a85b2cb209fed8e72c4d21f91442274259e,92,mms_issue,all_pass,state_change,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,d0750464-9d0c-4092-92de-4b112baef516,2,361454,1
validity-412,tau3-blind-be19d826fd987aad,core,telecom,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_both_permissions|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],e053e77be68deb1ae429710af5064a85b2cb209fed8e72c4d21f91442274259e,92,mms_issue,all_pass,state_change,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,40bfb2c7-fd06-45ca-8352-4c590462a3e7,3,1567,1
validity-413,tau3-blind-f013796483adcb04,core,telecom,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_both_permissions|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],e053e77be68deb1ae429710af5064a85b2cb209fed8e72c4d21f91442274259e,92,mms_issue,all_pass,state_change,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,b4b2b0d4-55d0-4273-910d-a228c6d91ee7,0,626729,1
validity-414,tau3-blind-e183413eeb44ae39,core,telecom,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_both_permissions|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],e053e77be68deb1ae429710af5064a85b2cb209fed8e72c4d21f91442274259e,92,mms_issue,all_pass,state_change,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,779f5c5c-6bd7-4183-834f-76872829bd40,1,373753,1
validity-415,tau3-blind-f3a2bba3347bacf3,core,telecom,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_both_permissions|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],e053e77be68deb1ae429710af5064a85b2cb209fed8e72c4d21f91442274259e,92,mms_issue,all_pass,state_change,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,bd50a6b0-7f91-442f-b167-baf864f630a5,2,361454,1
validity-416,tau3-blind-9f30371df0d56922,core,telecom,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_both_permissions|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],e053e77be68deb1ae429710af5064a85b2cb209fed8e72c4d21f91442274259e,92,mms_issue,all_pass,state_change,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,06e280ea-931b-4afd-96de-6635133d86a9,3,1567,1
validity-417,tau3-blind-a41003dec0683a63,core,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|data_usage_exceeded[PERSONA:Hard],37937f20fa318b141c9787cd1041606f36de347bca1ec8ebd07f2d653e34c823,93,mms_issue,all_pass,state_change,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,173aea2f-6a57-485f-9bfc-dde1755736d5,0,626729,1
validity-418,tau3-blind-15647c2b4c534eb9,core,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|data_usage_exceeded[PERSONA:Hard],37937f20fa318b141c9787cd1041606f36de347bca1ec8ebd07f2d653e34c823,93,mms_issue,all_pass,state_change,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,51ad235c-a725-4db6-bbaf-d28815fe5e4b,1,373753,1
validity-419,tau3-blind-7d3657a9d717dbae,core,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|data_usage_exceeded[PERSONA:Hard],37937f20fa318b141c9787cd1041606f36de347bca1ec8ebd07f2d653e34c823,93,mms_issue,all_pass,state_change,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,ac495df2-da5e-4f9e-bdc2-3e30654d0c85,2,361454,1
validity-420,tau3-blind-355734858945347e,core,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|data_usage_exceeded[PERSONA:Hard],37937f20fa318b141c9787cd1041606f36de347bca1ec8ebd07f2d653e34c823,93,mms_issue,all_pass,state_change,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,e024e524-a497-4d6e-99da-d3b57b102920,3,1567,1
validity-421,tau3-blind-cce99b3498692131,core,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|data_usage_exceeded[PERSONA:Hard],37937f20fa318b141c9787cd1041606f36de347bca1ec8ebd07f2d653e34c823,93,mms_issue,all_pass,state_change,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,a665ba2e-83eb-45dc-9a4a-ec5e5e577f23,0,626729,1
validity-422,tau3-blind-e78bcf4d9dd13543,core,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|data_usage_exceeded[PERSONA:Hard],37937f20fa318b141c9787cd1041606f36de347bca1ec8ebd07f2d653e34c823,93,mms_issue,all_pass,state_change,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,435f1077-e644-4f66-827b-f3e71ccff427,1,373753,1
validity-423,tau3-blind-d83bc96f837ec5ad,core,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|data_usage_exceeded[PERSONA:Hard],37937f20fa318b141c9787cd1041606f36de347bca1ec8ebd07f2d653e34c823,93,mms_issue,all_pass,state_change,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,913b8b70-ce68-4332-bc39-4bbd4cb957fc,2,361454,1
validity-424,tau3-blind-d6360d5de355e4df,core,telecom,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|data_usage_exceeded[PERSONA:Hard],37937f20fa318b141c9787cd1041606f36de347bca1ec8ebd07f2d653e34c823,93,mms_issue,all_pass,state_change,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,8e589659-3ae1-4667-b62b-e3dd519de075,3,1567,1
validity-425,tau3-blind-e5ab6776bf205bd5,core,telecom,[service_issue]break_apn_settings|lock_sim_card_pin[PERSONA:None],b29b76f5894bd364fa1326067a578c3d13f7595218d4667d15ca789d01fbdd8c,94,service_issue,all_pass,transfer,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,ecb72703-bc41-4276-ba73-f2ee062b8391,0,626729,1
validity-426,tau3-blind-8eb95f91554e6661,core,telecom,[service_issue]break_apn_settings|lock_sim_card_pin[PERSONA:None],b29b76f5894bd364fa1326067a578c3d13f7595218d4667d15ca789d01fbdd8c,94,service_issue,all_pass,transfer,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,c8418da2-500d-4dc4-9a80-d85f3d5c238e,1,373753,1
validity-427,tau3-blind-c75bb8fd53faab19,core,telecom,[service_issue]break_apn_settings|lock_sim_card_pin[PERSONA:None],b29b76f5894bd364fa1326067a578c3d13f7595218d4667d15ca789d01fbdd8c,94,service_issue,all_pass,transfer,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,f53f1334-be0b-4074-8427-e561f9a88426,2,361454,1
validity-428,tau3-blind-1801ae32586ee3d8,core,telecom,[service_issue]break_apn_settings|lock_sim_card_pin[PERSONA:None],b29b76f5894bd364fa1326067a578c3d13f7595218d4667d15ca789d01fbdd8c,94,service_issue,all_pass,transfer,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,c24018e8-0b7c-487f-9be4-46a244611571,3,1567,1
validity-429,tau3-blind-eedb5486b8aa7137,core,telecom,[service_issue]break_apn_settings|lock_sim_card_pin[PERSONA:None],b29b76f5894bd364fa1326067a578c3d13f7595218d4667d15ca789d01fbdd8c,94,service_issue,all_pass,transfer,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,e6ccda59-675a-48f1-93b1-82a19f178b2a,0,626729,1
validity-430,tau3-blind-a53cf908173f3392,core,telecom,[service_issue]break_apn_settings|lock_sim_card_pin[PERSONA:None],b29b76f5894bd364fa1326067a578c3d13f7595218d4667d15ca789d01fbdd8c,94,service_issue,all_pass,transfer,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,f835e8af-8e1e-463d-bb88-965f09cdfe7e,1,373753,1
validity-431,tau3-blind-0d2b86045af1445a,core,telecom,[service_issue]break_apn_settings|lock_sim_card_pin[PERSONA:None],b29b76f5894bd364fa1326067a578c3d13f7595218d4667d15ca789d01fbdd8c,94,service_issue,all_pass,transfer,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,539315d0-bae1-460f-8f82-92828e5f9fa6,2,361454,1
validity-432,tau3-blind-977227a515c6b32d,core,telecom,[service_issue]break_apn_settings|lock_sim_card_pin[PERSONA:None],b29b76f5894bd364fa1326067a578c3d13f7595218d4667d15ca789d01fbdd8c,94,service_issue,all_pass,transfer,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,6c6fbea7-39e1-4c26-874e-39461479fa69,3,1567,1
validity-433,tau3-blind-9c1530f818b5c0b5,core,telecom,[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Easy],64b19ad56d8f6e99132bc10ddacfdd87bee39b1ff173676735e5cee83fd6bf5b,95,service_issue,all_pass,transfer,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,65647645-c519-45b9-b5a1-2004375cdd9b,0,626729,1
validity-434,tau3-blind-c92ca3ef530f599e,core,telecom,[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Easy],64b19ad56d8f6e99132bc10ddacfdd87bee39b1ff173676735e5cee83fd6bf5b,95,service_issue,all_pass,transfer,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,9a5abd65-bae3-428e-8bd6-f4a6eaeebd62,1,373753,1
validity-435,tau3-blind-67d002e1bb0c0de1,core,telecom,[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Easy],64b19ad56d8f6e99132bc10ddacfdd87bee39b1ff173676735e5cee83fd6bf5b,95,service_issue,all_pass,transfer,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,ce570eb8-8ce3-43e3-88be-9d21e91340d2,2,361454,1
validity-436,tau3-blind-4fd54bf14ba429a8,core,telecom,[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Easy],64b19ad56d8f6e99132bc10ddacfdd87bee39b1ff173676735e5cee83fd6bf5b,95,service_issue,all_pass,transfer,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,7eab9dc2-c3f0-47ce-a05a-7fcec05265e8,3,1567,1
validity-437,tau3-blind-a995c501398ead73,core,telecom,[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Easy],64b19ad56d8f6e99132bc10ddacfdd87bee39b1ff173676735e5cee83fd6bf5b,95,service_issue,all_pass,transfer,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,64fff53d-8d5f-46e0-a9c9-c9c7705629f9,0,626729,1
validity-438,tau3-blind-9ecccddfb0709bce,core,telecom,[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Easy],64b19ad56d8f6e99132bc10ddacfdd87bee39b1ff173676735e5cee83fd6bf5b,95,service_issue,all_pass,transfer,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,49848db1-1286-429b-9ace-7e24ca4b2f04,1,373753,1
validity-439,tau3-blind-ce83b59f20a62608,core,telecom,[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Easy],64b19ad56d8f6e99132bc10ddacfdd87bee39b1ff173676735e5cee83fd6bf5b,95,service_issue,all_pass,transfer,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,7cf49312-ea8c-42a6-997d-e1ea1e92b7a7,2,361454,1
validity-440,tau3-blind-a72386dd8823fa2a,core,telecom,[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Easy],64b19ad56d8f6e99132bc10ddacfdd87bee39b1ff173676735e5cee83fd6bf5b,95,service_issue,all_pass,transfer,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,9512c902-1a92-40e1-959b-eda6db0de57a,3,1567,1
validity-441,tau3-blind-1261cc25cb88ae3c,core,telecom,[service_issue]airplane_mode_on|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Hard],aac22dd48b812c66cb4206c6950dcaf0228778a4ca450f5d00c5fd370a332dd6,96,service_issue,all_pass,transfer,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,89a54bff-8b5f-425c-ab93-a7df588aac2d,0,626729,1
validity-442,tau3-blind-bd283877a6c4c9c9,core,telecom,[service_issue]airplane_mode_on|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Hard],aac22dd48b812c66cb4206c6950dcaf0228778a4ca450f5d00c5fd370a332dd6,96,service_issue,all_pass,transfer,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,50aaf9de-b78e-4a0d-9bde-23b4fd8e9d48,1,373753,1
validity-443,tau3-blind-0a7b5583ce3d4720,core,telecom,[service_issue]airplane_mode_on|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Hard],aac22dd48b812c66cb4206c6950dcaf0228778a4ca450f5d00c5fd370a332dd6,96,service_issue,all_pass,transfer,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,b45beb23-6319-493a-9bca-189ecb5b7a63,2,361454,1
validity-444,tau3-blind-f921c4867c24a7e7,core,telecom,[service_issue]airplane_mode_on|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Hard],aac22dd48b812c66cb4206c6950dcaf0228778a4ca450f5d00c5fd370a332dd6,96,service_issue,all_pass,transfer,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,32016429-f623-4447-8784-afda0d99c640,3,1567,1
validity-445,tau3-blind-bac65208d399191f,core,telecom,[service_issue]airplane_mode_on|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Hard],aac22dd48b812c66cb4206c6950dcaf0228778a4ca450f5d00c5fd370a332dd6,96,service_issue,all_pass,transfer,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,9e8e559d-5100-4170-8ee2-4f82159e69f7,0,626729,1
validity-446,tau3-blind-5b8de82a5bba1430,core,telecom,[service_issue]airplane_mode_on|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Hard],aac22dd48b812c66cb4206c6950dcaf0228778a4ca450f5d00c5fd370a332dd6,96,service_issue,all_pass,transfer,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,be621371-7f6b-49e6-a067-6d09d6e6827e,1,373753,1
validity-447,tau3-blind-b87933abda585ac2,core,telecom,[service_issue]airplane_mode_on|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Hard],aac22dd48b812c66cb4206c6950dcaf0228778a4ca450f5d00c5fd370a332dd6,96,service_issue,all_pass,transfer,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,e430b549-b6bc-4293-8458-63a08d2877f9,2,361454,1
validity-448,tau3-blind-db794290af50cd12,core,telecom,[service_issue]airplane_mode_on|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Hard],aac22dd48b812c66cb4206c6950dcaf0228778a4ca450f5d00c5fd370a332dd6,96,service_issue,all_pass,transfer,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,fce17d18-18ea-4a29-9fbb-5caf9b16aa10,3,1567,1
validity-449,tau3-blind-ed5144c95450d3a7,core,telecom,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],33f8ab7d6c3395e0ab991dd5e846381c72b8c30221c9720c4a988123f116573e,97,mobile_data_issue,high_success,state_change,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,ea8f482e-2500-4084-b936-a87099d92edf,0,626729,1
validity-450,tau3-blind-c8b5e81b1e1465c7,core,telecom,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],33f8ab7d6c3395e0ab991dd5e846381c72b8c30221c9720c4a988123f116573e,97,mobile_data_issue,high_success,state_change,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,8de8eaa0-d5df-40bc-bb0b-dad6cc531e97,1,373753,0
validity-451,tau3-blind-14408ccf219b70ae,core,telecom,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],33f8ab7d6c3395e0ab991dd5e846381c72b8c30221c9720c4a988123f116573e,97,mobile_data_issue,high_success,state_change,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,f91d666e-58a5-4a87-91b2-55030fef975a,2,361454,1
validity-452,tau3-blind-7e9073ec7fc75ca4,core,telecom,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],33f8ab7d6c3395e0ab991dd5e846381c72b8c30221c9720c4a988123f116573e,97,mobile_data_issue,high_success,state_change,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,ef4de7dc-5fca-40d2-9a65-ea0b5e0c24b0,3,1567,1
validity-453,tau3-blind-40923762a0364191,core,telecom,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],33f8ab7d6c3395e0ab991dd5e846381c72b8c30221c9720c4a988123f116573e,97,mobile_data_issue,high_success,state_change,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,61b07d53-eb31-40ce-bb01-23e0086c41b4,0,626729,1
validity-454,tau3-blind-19938eba1f94647a,core,telecom,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],33f8ab7d6c3395e0ab991dd5e846381c72b8c30221c9720c4a988123f116573e,97,mobile_data_issue,high_success,state_change,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,2eab4262-0f3f-471f-994f-fd22f13b2e1b,1,373753,1
validity-455,tau3-blind-ed9735d0c3f0408b,core,telecom,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],33f8ab7d6c3395e0ab991dd5e846381c72b8c30221c9720c4a988123f116573e,97,mobile_data_issue,high_success,state_change,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,fd6ddd24-8f7b-46f3-b85b-a67cd8392059,2,361454,1
validity-456,tau3-blind-00d41853b7c08aea,core,telecom,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],33f8ab7d6c3395e0ab991dd5e846381c72b8c30221c9720c4a988123f116573e,97,mobile_data_issue,high_success,state_change,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,478cd276-cdbd-44de-9372-b38fd73b088a,3,1567,0
validity-457,tau3-blind-64992bdacb218a37,core,telecom,[mms_issue]bad_network_preference|user_abroad_roaming_disabled_on[PERSONA:None],10fbf05a43313ad1b30711c5ca1241fb6e5a26600ecc64a0ebf86be483ce2fce,98,mms_issue,all_pass,state_change,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,afc9d995-b62e-47dc-a8fa-a86b39f1dcc4,0,626729,1
validity-458,tau3-blind-97cf579b08935652,core,telecom,[mms_issue]bad_network_preference|user_abroad_roaming_disabled_on[PERSONA:None],10fbf05a43313ad1b30711c5ca1241fb6e5a26600ecc64a0ebf86be483ce2fce,98,mms_issue,all_pass,state_change,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,4d1098a2-51c5-4a11-804f-7aaabe1b526a,1,373753,1
validity-459,tau3-blind-8059107ba7f777f8,core,telecom,[mms_issue]bad_network_preference|user_abroad_roaming_disabled_on[PERSONA:None],10fbf05a43313ad1b30711c5ca1241fb6e5a26600ecc64a0ebf86be483ce2fce,98,mms_issue,all_pass,state_change,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,efe7740c-a091-49ad-b11e-475774c624cd,2,361454,1
validity-460,tau3-blind-c70deb451c2afe11,core,telecom,[mms_issue]bad_network_preference|user_abroad_roaming_disabled_on[PERSONA:None],10fbf05a43313ad1b30711c5ca1241fb6e5a26600ecc64a0ebf86be483ce2fce,98,mms_issue,all_pass,state_change,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,27e867cf-556a-4c85-8c30-d36726781bb2,3,1567,1
validity-461,tau3-blind-ddb038a5b1f26e5d,core,telecom,[mms_issue]bad_network_preference|user_abroad_roaming_disabled_on[PERSONA:None],10fbf05a43313ad1b30711c5ca1241fb6e5a26600ecc64a0ebf86be483ce2fce,98,mms_issue,all_pass,state_change,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,1e38199d-31a0-4d4a-835a-fe870a39a648,0,626729,1
validity-462,tau3-blind-5c191b56ce96c15c,core,telecom,[mms_issue]bad_network_preference|user_abroad_roaming_disabled_on[PERSONA:None],10fbf05a43313ad1b30711c5ca1241fb6e5a26600ecc64a0ebf86be483ce2fce,98,mms_issue,all_pass,state_change,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,c02fce38-4b07-4d99-9946-9f64e6cd31cf,1,373753,1
validity-463,tau3-blind-89c070fb32211cbf,core,telecom,[mms_issue]bad_network_preference|user_abroad_roaming_disabled_on[PERSONA:None],10fbf05a43313ad1b30711c5ca1241fb6e5a26600ecc64a0ebf86be483ce2fce,98,mms_issue,all_pass,state_change,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,a7f1c8fb-ec3d-4128-8809-534ca54cd3aa,2,361454,1
validity-464,tau3-blind-abd7ac69ff9ddf78,core,telecom,[mms_issue]bad_network_preference|user_abroad_roaming_disabled_on[PERSONA:None],10fbf05a43313ad1b30711c5ca1241fb6e5a26600ecc64a0ebf86be483ce2fce,98,mms_issue,all_pass,state_change,gpt-5.2_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,gpt-5.2,1236cd19-f8bd-4d13-bd51-aa5edf90a1ea,3,1567,1
validity-465,tau3-blind-cb813ee7c747920f,core,telecom,[mobile_data_issue]bad_vpn|data_saver_mode_on|user_abroad_roaming_disabled_on[PERSONA:None],e512c8be7d7d35dc57b9f98cc117c5977375e4d72f274494f070ec0f612e3b00,99,mobile_data_issue,high_success,state_change,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,09c3dd22-7801-497d-8484-918c8419f23f,0,626729,1
validity-466,tau3-blind-5e764d6cb250807b,core,telecom,[mobile_data_issue]bad_vpn|data_saver_mode_on|user_abroad_roaming_disabled_on[PERSONA:None],e512c8be7d7d35dc57b9f98cc117c5977375e4d72f274494f070ec0f612e3b00,99,mobile_data_issue,high_success,state_change,claude-opus-4-5_high_telecom_gpt-5.2_4trials.json,c60471675690a1f26cdb8419dbb7ed2142f149d1,claude-opus-4-5-20251101,8ca3e390-e56e-4832-a839-38f6ff7fac07,1,373753,1
